separation,capacitance
3933,10504750
3933,10504738
3933,10505699
3933,10504951
3933,10505536
3933,10505064
3933,10505855
3933,10505173
3933,10505042
3933,10504041
3933,10506037
3933,10504239
3933,10504056
3933,10504600
3933,10503622
3933,10506814
3933,10503625
3933,10502580
3933,10505463
3933,10504537
3933,10505050
3933,10503786
3933,10504497
3933,10504544
3933,10503813
3933,10503850
3933,10504408
3933,10504681
3933,10504906
3933,10505427
3933,10505232
3933,10505662
4033,10455203
4033,10455237
4033,10452879
4033,10456219
4033,10455116
4033,10454191
4033,10453374
4033,10453528
4033,10453965
4033,10454441
4033,10454976
4033,10454274
4033,10454054
4033,10454590
4033,10456270
4033,10454394
4033,10454290
4033,10454407
4033,10454703
4033,10454513
4033,10454412
4033,10454883
4033,10454912
4033,10454167
4033,10456436
4033,10453794
4033,10454427
4033,10453482
4033,10455039
4033,10453972
4033,10455437
4033,10454795
4033,10454780
4033,10453313
4033,10455160
4033,10455053
4033,10455042
4033,10454537
4033,10454866
4033,10453983
4033,10454948
4033,10454949
4033,10454777
4033,10454495
4033,10454821
4033,10454614
4033,10455071
4033,10454366
4033,10455899
4033,10455061
4033,10454765
4033,10453158
4033,10455397
4033,10454973
4033,10454385
4033,10455579
4033,10454645
4033,10455054
4033,10454790
4033,10454691
4033,10454248
4033,10454524
4033,10454554
4033,10454329
4033,10454509
4033,10455038
4033,10454749
4033,10455112
4033,10454443
4033,10454553
4033,10454477
4033,10454803
4033,10454292
4033,10455359
4033,10454483
4033,10454263
4033,10454528
4033,10453503
4033,10454183
4033,10454424
4033,10455182
4033,10454277
4033,10455559
4033,10454066
4033,10454004
4033,10454396
4033,10454275
4133,10406565
4133,10405748
4133,10404885
4133,10405882
4133,10405978
4133,10404560
4133,10404745
4133,10406167
4133,10406056
4133,10404501
4133,10405579
4133,10404793
4133,10405587
4133,10406692
4133,10406352
4133,10406169
4133,10405500
4133,10404498
4133,10404825
4133,10404770
4133,10404911
4133,10405242
4133,10404689
4133,10405117
4133,10405621
4133,10405799
4133,10405280
4133,10405390
4133,10406155
4133,10405465
4133,10406006
4133,10406295
4133,10404745
4133,10404656
4133,10404778
4133,10406532
4133,10404493
4133,10404396
4133,10406136
4133,10406754
4133,10405221
4133,10407991
4133,10404554
4133,10406314
4133,10405244
4133,10406524
4133,10404849
4133,10406435
4133,10405485
4133,10404922
4133,10403691
4133,10407446
4133,10405519
4133,10404557
4133,10404425
4133,10405568
4133,10406698
4133,10405403
4133,10404722
4133,10405489
4133,10406007
4133,10406729
4133,10406074
4133,10405557
4133,10403938
4133,10405476
4133,10406062
4133,10405480
4133,10405803
4133,10405930
4133,10405530
4133,10404461
4133,10407337
4133,10405787
4133,10405115
4133,10404653
4133,10404802
4133,10404080
4133,10405447
4133,10405374
4133,10406792
4133,10404877
4133,10405423
4133,10405942
4133,10404284
4233,10359889
4233,10361661
4233,10359605
4233,10359419
4233,10359465
4233,10358568
4233,10357995
4233,10357754
4233,10360706
4233,10360252
4233,10360299
4233,10360307
4233,10356211
4233,10359871
4233,10359298
4233,10358606
4233,10360603
4233,10359951
4233,10358580
4233,10360620
4233,10359828
4233,10359006
4233,10360121
4233,10359199
4233,10359632
4233,10359907
4233,10359703
4233,10360269
4233,10359978
4233,10359792
4233,10361598
4233,10359130
4233,10357109
4233,10359939
4233,10358578
4233,10360212
4233,10357250
4233,10360498
4233,10359994
4233,10360367
4233,10360007
4333,10314324
4333,10314682
4333,10313385
4333,10313792
4333,10314117
4333,10314185
4333,10313590
4333,10314338
4333,10313080
4333,10314398
4333,10314447
4333,10314524
4333,10314842
4333,10314991
4333,10314396
4333,10314489
4333,10314051
4333,10313197
4333,10313764
4333,10314419
4333,10314862
4333,10313949
4333,10313961
4333,10313940
4333,10313695
4333,10314208
4333,10315254
4333,10314200
4333,10314999
4333,10314519
4333,10313826
4333,10315734
4333,10314079
4333,10313995
4333,10313265
4333,10313832
4333,10314117
4333,10314130
4333,10314775
4333,10313676
4333,10312156
4333,10312832
4333,10315629
4333,10314808
4333,10313560
4333,10314706
4333,10313262
4333,10313348
4333,10315638
4333,10315264
4333,10313441
4333,10314687
4333,10314551
4333,10313397
4333,10313655
4333,10313856
4333,10313891
4333,10313829
4333,10312950
4333,10313398
4333,10315336
4333,10313271
4333,10313348
4333,10312867
4333,10314333
4333,10314734
4333,10315625
4333,10313561
4333,10314159
4333,10313518
4333,10315768
4333,10314147
4333,10314657
4333,10315058
4333,10314131
4333,10314642
4333,10313405
4333,10315404
4333,10315135
4333,10313987
4333,10314623
4333,10312703
4333,10314189
4333,10313975
4433,10273537
4433,10273022
4433,10272553
4433,10272504
4433,10272868
4433,10274392
4433,10273237
4433,10273399
4433,10273301
4433,10272976
4433,10273406
4433,10273752
4433,10273235
4433,10274738
4433,10275777
4433,10273263
4433,10273578
4433,10272489
4433,10272800
4433,10272899
4433,10272612
4433,10273603
4433,10272955
4433,10273416
4433,10274209
4433,10274132
4433,10274525
4433,10273627
4433,10274963
4433,10273662
4433,10274187
4433,10273485
4433,10274350
4433,10274851
4433,10274862
4433,10274413
4433,10272769
4433,10274509
4433,10273016
4433,10274075
4433,10273633
4433,10273697
4433,10273733
4433,10274298
4433,10274487
4433,10273934
4433,10273621
4433,10272910
4433,10272502
4433,10272504
4433,10274784
4433,10273940
4433,10274455
4433,10274218
4433,10272711
4433,10273995
4433,10272438
4433,10273712
4433,10274095
4433,10273482
4433,10274456
4433,10273644
4433,10274444
4433,10273595
4433,10273878
4433,10274581
4433,10274656
4433,10273067
4433,10274630
4433,10274291
4433,10272691
4433,10273626
4433,10273610
4433,10274189
4433,10274358
4433,10274122
4433,10274286
4433,10273895
4433,10272311
4433,10273386
4433,10273181
4433,10273958
4433,10272870
4433,10274055
4433,10273635
4433,10272816
4433,10275379
4433,10274835
4433,10273462
4433,10274756
4433,10273230
4433,10274181
4433,10273390
4433,10273683
4433,10274055
4433,10273486
4433,10274040
4433,10274186
4433,10272891
4433,10273492
4433,10273410
4433,10275008
4433,10273001
4433,10273881
4433,10274293
4433,10273947
4433,10272793
4433,10273477
4433,10273650
4433,10273100
4433,10274082
4433,10274451
4433,10273393
4433,10273399
4433,10273226
4433,10273451
4433,10273545
4533,10232572
4533,10232510
4533,10234674
4533,10232815
4533,10232811
4533,10232987
4533,10233202
4533,10232760
4533,10233671
4533,10232358
4533,10235203
4533,10234099
4533,10232429
4533,10233952
4533,10234053
4533,10232559
4533,10233007
4533,10233869
4533,10231437
4533,10231990
4533,10233295
4533,10231505
4533,10233636
4533,10233220
4533,10232576
4533,10231242
4533,10232591
4533,10232611
4533,10232005
4533,10233657
4533,10233261
4533,10232473
4533,10234249
4533,10232895
4533,10232726
4533,10232977
4533,10231949
4533,10232675
4533,10233106
4533,10232951
4533,10232433
4533,10233695
4533,10232956
4533,10233422
4533,10232987
4533,10233767
4533,10233432
4533,10233096
4533,10231510
4533,10232662
4533,10234129
4533,10232613
4533,10233229
4533,10232687
4533,10233962
4533,10233600
4533,10234116
4533,10233264
4533,10232654
4533,10233175
4533,10233560
4533,10233090
4533,10232115
4533,10233923
4533,10233007
4533,10231860
4533,10232372
4533,10233135
4533,10231036
4533,10233833
4533,10233447
4533,10233158
4533,10231802
4533,10232893
4533,10233661
4533,10232832
4533,10232557
4533,10234195
4533,10233374
4533,10233684
4533,10231962
4533,10233341
4533,10233274
4533,10232386
4533,10232845
4533,10232192
4533,10232842
4533,10234163
4533,10233648
4533,10233073
4533,10233327
4533,10233672
4533,10232590
4533,10232087
4533,10233599
4533,10233106
4533,10233066
4533,10232675
4533,10232423
4533,10232886
4533,10233418
4533,10233708
4533,10231670
4533,10232560
4533,10234382
4533,10232919
4533,10233466
4533,10233569
4533,10233255
4533,10232685
4533,10233665
4533,10232880
4533,10233095
4533,10232599
4533,10233142
4533,10232456
4533,10234080
4533,10233058
4533,10233599
4533,10234053
4533,10232324
4533,10233289
4533,10232835
4533,10232962
4533,10232864
4533,10233399
4533,10233374
4533,10232985
4533,10234310
4533,10233516
4533,10232615
4533,10232243
4533,10233515
4533,10232923
4533,10232909
4533,10232955
4533,10233090
4533,10233399
4633,10194947
4633,10194419
4633,10194414
4633,10195561
4633,10195482
4633,10193146
4633,10194495
4633,10194386
4633,10193128
4633,10194832
4633,10194242
4633,10193867
4633,10194218
4633,10193589
4633,10194893
4633,10193945
4633,10194735
4633,10194153
4633,10193442
4633,10194228
4633,10193217
4633,10193786
4633,10193947
4633,10194189
4633,10195337
4633,10194148
4633,10193534
4633,10194697
4633,10194257
4633,10194232
4633,10193400
4633,10194927
4633,10193629
4633,10194615
4633,10194354
4633,10193891
4633,10192479
4633,10194080
4633,10194566
4633,10194423
4633,10193436
4633,10193235
4633,10194244
4633,10193816
4633,10194215
4633,10194702
4633,10194327
4633,10194979
4633,10194518
4633,10192927
4633,10195178
4633,10194539
4633,10193622
4633,10195285
4633,10195001
4633,10194244
4633,10194241
4633,10194309
4633,10193691
4633,10194365
4633,10194401
4633,10193863
4633,10194110
4633,10195369
4633,10194257
4633,10193555
4733,10156797
4733,10158239
4733,10156532
4733,10156205
4733,10157537
4733,10155723
4733,10157948
4733,10156667
4733,10157249
4733,10157037
4733,10156834
4733,10156275
4733,10156422
4733,10156786
4733,10157353
4733,10156409
4733,10156321
4733,10156838
4733,10156706
4733,10158480
4733,10156887
4733,10155986
4733,10156350
4733,10157082
4733,10156793
4733,10157557
4733,10155602
4733,10157847
4733,10157337
4733,10156549
4733,10157493
4733,10157110
4733,10156987
4733,10156156
4733,10156532
4733,10158077
4733,10158222
4733,10157230
4733,10154402
4733,10156658
4733,10156941
4733,10156986
4733,10155849
4733,10156540
4733,10156968
4733,10156517
4733,10157195
4733,10157028
4733,10158284
4733,10157549
4733,10157225
4733,10157140
4733,10155083
4733,10156952
4733,10156033
4733,10156995
4733,10158332
4733,10157681
4733,10154855
4733,10157019
4733,10156665
4733,10156041
4733,10158113
4733,10156212
4733,10157448
4733,10156615
4733,10155944
4733,10156597
4733,10156267
4733,10156471
4733,10157409
4733,10156806
4733,10157254
4733,10157542
4733,10156692
4733,10157676
4733,10157347
